"time","series","action","status","source_path","target_path","details"
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [166].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [167].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [168].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [169].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [170].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [171].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [172].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [173].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [174].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [175].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [176].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [177].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [178].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [179].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [180].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [181].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [182].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2 [183].mkv","","Уже корректно."
"2026-04-29 18:34:52","Теккен","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Теккен\Сезон 1\Теккен - S01E02 - Серия 2.wmv","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E01 - Серия 1.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E02 - Серия 2.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E03 - Серия 3.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E04 - Серия 4.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E05 - Серия 5.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E06 - Серия 6.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E07 - Серия 7.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E08 - Серия 8.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E09 - Серия 9.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E10 - Серия 10.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E11 - Серия 11.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E12 - Серия 12.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 1\Улетный Трип (Расплющенный космос) - S01E13 - Серия 13.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E01 - Серия 1.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E02 - Серия 2.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E03 - Серия 3.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E04 - Серия 4.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E05 - Серия 5.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E06 - Серия 6.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E07 - Серия 7.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E08 - Серия 8.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E09 - Серия 9.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E10 - Серия 10.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E11 - Серия 11.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E12 - Серия 12.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 2\Улетный Трип (Расплющенный космос) - S02E13 - Серия 13.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E01 - Серия 1.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E02 - Серия 2.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E03 - Серия 3.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E04 - Серия 4.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E05 - Серия 5.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E06 - Серия 6.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E07 - Серия 7.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E08 - Серия 8.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E09 - Серия 9.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E10 - Серия 10.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E11 - Серия 11.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E12 - Серия 12.avi","","Уже корректно."
"2026-04-29 18:34:58","Улетный Трип (Расплющенный космос)","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Улетный Трип (Расплющенный космос)\Сезон 3\Улетный Трип (Расплющенный космос) - S03E13 - Серия 13.avi","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E01 - Сифон.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E02 - Компакт-диск.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E03 - Будильник.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E04 - Пылесос.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E05 - Пульт.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E06 - Холодильник.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E07 - Кодовый замок.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E08 - Эсэмэски.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E09 - Воздушный шар.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E10 - Электрочайник.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E11 - Зубная щетка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E12 - Микроволновка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E13 - Винтики.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E14 - Железная дорога.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E15 - Деталька.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E16 - Степлер.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E17 - Аквариум.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E18 - Клавиатура.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E19 - Шариковая ручка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E20 - Сотовый телефон.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E21 - Фонарик.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E22 - Стиральная машина.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E23 - Робот.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E24 - Термометр.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E25 - Магнит.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E26 - Музыкальная шкатулка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E27 - Гирлянда.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E28 - Короткое замыкание.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E29 - Фен.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E30 - Вентилятор.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E31 - Компас.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E32 - Солнечная батарея.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E33 - Кораблик.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E34 - Взбитые сливки.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E35 - Рычаг.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E36 - Волшебная палочка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E37 - Ночник.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E38 - Застежка-молния.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E39 - Мультик.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E40 - Миксер.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E41 - Лупа.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E42 - Бумага.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E43 - Сигнализация.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E44 - Термос.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E45 - Весы.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E46 - Копилка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E47 - Консервная банка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E48 - Интернет.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E49 - Детектор лжи.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E50 - Карамель.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E51 - Микрофон.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 1\Фиксики - S01E52 - Зеркало.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E01 - Команда.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E02 - Кубик Нолика.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E03 - Катапульта.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E04 - Пятно.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E05 - Вентиляция.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E06 - Сила трения.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E07 - Помогатор.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E08 - Дверной звонок.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E09 - Маскировка.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E10 - Уровень.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E11 - Лом.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E12 - Пластилин.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E13 - Цепная реакция.mp4","","Уже корректно."
"2026-04-29 18:35:02","Фиксики","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Фиксики\Сезон 2\Фиксики - S02E14 - Глобус.mp4","","Уже корректно."
