"time","series","action","status","source_path","target_path","details"
"2026-04-29 17:30:46","Приключения Джеки Чана","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 1\Приключения Джеки Чана - S01E16 - Серия 16.mkv","","Уже корректно."
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E01 - Серия 1.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E01 - Эпизод 1.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E02 - Серия 2.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E02 - Эпизод 2.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E03 - Серия 3.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E03 - Эпизод 3.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E04 - Серия 4.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E04 - Эпизод 4.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E05 - Серия 5.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E05 - Эпизод 5.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E06 - Серия 6.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E06 - Эпизод 6.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E07 - Серия 7.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E07 - Эпизод 7.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E08 - Серия 8.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E08 - Эпизод 8.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E09 - Серия 9.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E09 - Эпизод 9.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E10 - Серия 10.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E10 - Эпизод 10.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E11 - Серия 11.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E11 - Эпизод 11.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E12 - Серия 12.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E12 - Эпизод 12.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E13 - Серия 13.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E13 - Эпизод 13.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E14 - Серия 14.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E14 - Эпизод 14.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E15 - Серия 15.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E15 - Эпизод 15.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E16 - Серия 16.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E16 - Эпизод 16.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E17 - Серия 17.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E17 - Эпизод 17.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E18 - Серия 18.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E18 - Эпизод 18.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E19 - Серия 19.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E19 - Эпизод 19.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E20 - Серия 20.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E20 - Эпизод 20.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E21 - Серия 21.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E21 - Эпизод 21.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E22 - Серия 22.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E22 - Эпизод 22.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E23 - Серия 23.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E23 - Эпизод 23.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E24 - Серия 24.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E24 - Эпизод 24.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E25 - Серия 25.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E25 - Эпизод 25.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E26 - Серия 26.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E26 - Эпизод 26.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E27 - Серия 27.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E27 - Эпизод 27.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E28 - Серия 28.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E28 - Эпизод 28.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E29 - Серия 29.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E29 - Эпизод 29.ts","pattern=SxxEyy; confidence=100"
"2026-04-29 17:30:46","Приключения Джеки Чана","move-rename-file","OK","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E30 - Серия 30.ts","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Приключения Джеки Чана\Сезон 2\Приключения Джеки Чана - S02E30 - Эпизод 30.ts","pattern=SxxEyy; confidence=100"
